date,pace,distance,heart_rate,calories
2021-03-20,7.47,9.7,145,682.1
2021-03-21,7.22,9.2,143,646.1
2021-03-22,5.81,9.9,174,898.7
2021-03-23,7.79,12.3,147,864.3
2021-03-24,5.89,6.7,172,609.1
2021-03-25,7.00,8.2,148,574.8
2021-03-26,6.28,6.9,166,579.8
2021-03-27,7.94,13.7,140,956.3
2021-03-28,6.76,8.8,159,676.1
2021-03-29,7.91,10.3,140,720.5
2021-03-30,5.59,7.3,178,663.0
2021-03-31,6.79,9.2,152,705.1
2021-04-01,6.26,10.7,163,903.0
2021-04-02,6.38,8.7,161,728.3
2021-04-03,5.86,11.4,178,1035.4
2021-04-04,7.59,11.4,147,794.7
2021-04-05,7.11,9.3,145,650.6
2021-04-06,7.32,7.0,147,493.0
2021-04-07,6.42,9.8,162,823.6
2021-04-08,5.66,8.5,173,770.2
2021-04-09,5.92,11.2,178,1022.3
2021-04-10,6.07,9.6,166,804.3
2021-04-11,6.64,7.4,154,566.3
2021-04-12,6.68,7.5,152,578.8
2021-04-13,5.93,10.8,179,982.6
2021-04-14,7.14,12.0,144,839.0
2021-04-15,5.17,9.3,189,913.6
2021-04-16,7.87,8.0,145,560.9
2021-04-17,7.21,11.0,145,767.6
2021-04-18,6.95,10.4,156,802.8
2021-04-19,5.11,6.5,188,634.2
2021-04-20,5.78,12.3,179,1122.9
2021-04-21,5.08,10.0,186,980.6
2021-04-22,5.65,12.4,173,1124.2
2021-04-23,5.88,12.2,173,1111.1
2021-04-24,5.29,8.1,189,791.2
2021-04-25,6.89,9.4,151,725.9
2021-04-26,6.70,12.8,156,983.7
2021-04-27,5.54,11.7,176,1067.6
2021-04-28,5.13,7.5,182,732.6
2021-04-29,7.80,10.4,140,728.3
2021-04-30,7.97,10.8,142,755.4
2021-05-01,6.53,12.5,157,963.8
2021-05-02,5.20,10.5,189,1028.5
2021-05-03,5.30,7.2,188,706.4
2021-05-04,6.04,8.4,169,702.7
2021-05-05,5.29,8.8,186,857.8
2021-05-06,6.94,7.1,151,542.9
2021-05-07,5.76,11.0,173,1000.4
2021-05-08,6.37,12.0,163,1005.7
2021-05-09,6.00,9.1,179,828.4
2021-05-10,6.00,8.6,161,721.2
2021-05-11,5.54,9.2,173,841.2
2021-05-12,6.03,12.0,160,1009.8
2021-05-13,5.78,10.3,172,933.3
2021-05-14,6.20,9.0,167,756.6
2021-05-15,6.15,12.4,160,1044.2
2021-05-16,6.34,10.5,169,877.9
2021-05-17,7.43,11.4,145,799.4
2021-05-18,6.72,9.4,155,721.2
2021-05-19,6.87,8.6,150,663.1
2021-05-20,5.24,8.0,186,780.6
2021-05-21,7.68,10.6,141,741.0
2021-05-22,6.28,7.5,168,626.5
2021-05-23,5.82,10.0,179,913.7
2021-05-24,7.09,11.0,149,773.2
2021-05-25,6.12,7.6,160,638.5
2021-05-26,6.16,9.4,165,787.2
2021-05-27,5.56,9.3,175,850.0
2021-05-28,5.16,7.9,184,773.5
2021-05-29,7.51,10.8,142,757.8
2021-05-30,5.42,10.5,181,1028.3
2021-05-31,7.32,10.4,144,730.0
2021-06-01,6.50,13.1,167,1098.6
2021-06-02,5.66,8.5,172,777.2
2021-06-03,6.61,9.1,157,699.8
2021-06-04,5.39,12.7,181,1248.7
2021-06-05,5.34,11.6,181,1135.6
2021-06-06,5.84,11.6,177,1057.5
2021-06-07,6.33,10.3,161,863.5
2021-06-08,6.60,14.0,158,1079.1
2021-06-09,6.22,5.7,164,479.6
2021-06-10,6.86,11.0,153,844.8
2021-06-11,6.09,9.5,161,796.3
2021-06-12,7.36,12.2,141,854.7
2021-06-13,5.03,11.7,184,1148.9
2021-06-14,5.65,10.0,173,905.5
2021-06-15,5.76,12.1,170,1098.4
2021-06-16,5.16,13.4,180,1312.8
2021-06-17,5.00,7.3,180,713.2
2021-06-18,5.43,10.7,187,1052.3
2021-06-19,6.69,13.0,156,1000.8
2021-06-20,6.57,9.8,157,750.9
2021-06-21,7.19,10.7,144,750.8
2021-06-22,7.09,9.9,149,689.5
2021-06-23,6.22,8.7,161,727.7
2021-06-24,5.06,9.3,189,914.6
2021-06-25,5.51,7.7,175,697.2
2021-06-26,7.36,10.3,142,719.7
2021-06-27,6.42,12.0,164,1009.6
2021-06-28,6.82,8.8,151,674.3
2021-06-29,7.80,7.1,144,500.3
2021-06-30,7.23,12.1,143,847.9
2021-07-01,6.99,10.0,158,770.5
2021-07-02,6.64,9.1,157,699.1
2021-07-03,5.47,10.7,183,1050.0
2021-07-04,5.85,9.6,174,875.2
2021-07-05,6.11,10.4,161,874.2
2021-07-06,6.53,10.3,152,790.5
2021-07-07,6.65,10.6,153,814.8
2021-07-08,6.86,10.2,156,785.7
2021-07-09,5.37,11.9,189,1165.3
2021-07-10,6.45,8.2,166,690.8
2021-07-11,6.54,11.8,156,906.9
2021-07-12,6.72,11.2,158,860.1
2021-07-13,6.85,9.8,157,755.9
2021-07-14,6.34,11.2,165,939.8
2021-07-15,6.53,7.2,159,554.1
2021-07-16,6.51,13.4,158,1032.0
2021-07-17,5.72,11.5,174,1044.0
2021-07-18,5.85,9.6,179,871.5
2021-07-19,5.91,11.2,173,1022.7
2021-07-20,7.34,10.6,146,744.5
2021-07-21,7.12,11.8,149,829.4
2021-07-22,6.94,7.9,152,605.7
2021-07-23,6.18,9.3,160,781.0
2021-07-24,5.47,9.9,185,974.3
2021-07-25,5.43,9.3,186,907.5
2021-07-26,5.02,12.7,185,1243.9
2021-07-27,6.93,11.5,156,889.2
2021-07-28,7.08,11.0,146,769.9
2021-07-29,7.37,12.0,142,841.9
2021-07-30,5.58,6.6,179,601.0
2021-07-31,5.81,11.2,175,1018.3
2021-08-01,7.90,8.1,147,569.0
2021-08-02,6.93,9.6,153,737.6
2021-08-03,5.13,9.2,180,904.5
2021-08-04,5.78,12.4,170,1125.6
2021-08-05,6.17,9.9,162,829.7
2021-08-06,7.73,10.1,143,707.2
2021-08-07,5.48,13.7,189,1342.4
2021-08-08,6.67,7.0,154,536.3
2021-08-09,7.17,10.4,146,726.2
2021-08-10,7.48,12.6,140,883.0
2021-08-11,5.68,12.4,170,1126.7
2021-08-12,7.39,11.6,143,812.6
2021-08-13,5.53,9.3,179,844.1
2021-08-14,6.87,9.6,154,740.8
2021-08-15,5.21,11.4,188,1118.0
2021-08-16,5.50,11.6,173,1058.9
2021-08-17,5.91,10.4,176,945.3
2021-08-18,7.33,12.4,149,867.4
2021-08-19,6.17,13.7,168,1154.1
2021-08-20,7.39,7.9,140,550.5
2021-08-21,7.74,9.5,144,668.2
2021-08-22,6.68,7.9,156,610.3
2021-08-23,6.69,10.3,155,789.6
2021-08-24,6.76,11.4,156,877.6
2021-08-25,5.14,11.6,189,1137.3
2021-08-26,5.25,10.4,182,1023.3
2021-08-27,6.94,9.2,153,709.9
2021-08-28,6.96,11.6,152,892.0
2021-08-29,5.11,13.9,182,1361.2
2021-08-30,6.41,7.2,167,608.9
2021-08-31,5.37,6.2,188,608.0
2021-09-01,6.42,9.0,167,757.8
2021-09-02,5.98,7.6,178,689.6
2021-09-03,5.31,9.2,180,898.0
2021-09-04,5.91,8.6,174,783.1
2021-09-05,6.68,10.8,159,828.0
2021-09-06,7.95,9.1,149,640.2
2021-09-07,6.82,12.3,157,946.6
2021-09-08,6.00,9.1,164,763.2
2021-09-09,7.23,10.1,146,707.7
2021-09-10,5.99,11.6,173,1055.9
2021-09-11,5.64,14.1,174,1279.8
2021-09-12,6.34,9.4,165,786.9
2021-09-13,6.85,10.3,156,793.1
2021-09-14,7.12,11.2,146,787.0
2021-09-15,5.13,10.7,186,1043.9
2021-09-16,6.04,7.6,163,639.7
2021-09-17,6.09,9.0,162,759.0
2021-09-18,5.10,8.3,180,808.5
2021-09-19,6.38,9.6,162,804.7
2021-09-20,6.30,9.7,164,815.6
2021-09-21,5.95,9.9,175,898.8
2021-09-22,5.04,8.6,181,847.2
2021-09-23,6.84,9.1,159,699.0
2021-09-24,7.88,14.6,140,1019.4
2021-09-25,5.97,9.9,174,904.1
2021-09-26,5.12,11.8,180,1154.5
2021-09-27,6.58,10.5,152,805.6
2021-09-28,7.93,8.5,148,594.6
2021-09-29,7.33,13.0,148,912.9
2021-09-30,5.64,7.9,175,716.8
2021-10-01,6.93,10.0,158,769.2
2021-10-02,5.47,9.9,184,973.4
2021-10-03,5.38,11.0,184,1079.0
2021-10-04,6.89,9.8,159,751.2
2021-10-05,6.47,9.6,160,810.4
2021-10-06,5.68,12.2,173,1112.7
2021-10-07,5.85,10.9,173,993.7
2021-10-08,5.43,9.5,189,934.3
2021-10-09,6.23,9.8,167,820.9
2021-10-10,5.13,8.5,184,835.5
2021-10-11,5.88,8.0,170,730.1
2021-10-12,6.14,12.5,168,1052.4
2021-10-13,5.25,13.1,186,1287.5
2021-10-14,5.93,10.3,170,936.0
2021-10-15,6.91,10.4,153,799.7
2021-10-16,6.65,7.6,157,587.2
2021-10-17,7.97,9.6,145,673.5
2021-10-18,5.30,14.5,182,1418.4
2021-10-19,6.48,7.1,163,595.1
2021-10-20,6.39,10.2,163,854.9
2021-10-21,6.83,12.6,153,967.3
2021-10-22,5.87,6.0,175,547.2
2021-10-23,6.96,10.7,157,824.4
2021-10-24,5.79,5.2,175,471.2
2021-10-25,6.51,11.4,150,876.8
2021-10-26,5.90,10.2,172,930.9
2021-10-27,6.11,12.8,165,1071.9
2021-10-28,6.19,11.9,163,1003.0
2021-10-29,7.10,11.3,142,793.4
2021-10-30,6.86,9.3,150,715.7
2021-10-31,7.46,8.0,147,559.1
2021-11-01,5.72,8.8,178,797.2
2021-11-02,6.82,11.5,152,883.6
2021-11-03,6.83,6.1,150,471.3
2021-11-04,5.73,9.5,171,861.4
2021-11-05,5.65,10.0,171,913.8
2021-11-06,7.62,8.8,141,613.2
2021-11-07,5.19,14.2,180,1388.1
2021-11-08,5.15,8.2,187,804.4
2021-11-09,7.84,9.4,141,657.9
2021-11-10,5.55,8.8,177,804.1
2021-11-11,5.26,9.1,183,889.1
2021-11-12,6.80,15.6,151,1199.8
2021-11-13,7.82,10.5,142,731.7
2021-11-14,7.99,10.9,148,762.5
2021-11-15,7.57,13.3,144,928.0
2021-11-16,5.30,13.3,183,1306.7
2021-11-17,7.69,9.9,140,694.7
2021-11-18,5.43,8.9,180,874.1
2021-11-19,6.06,7.7,166,648.2
2021-11-20,5.95,10.1,170,919.8
2021-11-21,5.94,8.3,177,754.3
2021-11-22,6.77,8.6,152,661.2
2021-11-23,6.59,11.7,153,904.1
2021-11-24,6.42,9.8,165,821.0
2021-11-25,5.24,8.7,187,850.3
2021-11-26,5.33,12.0,188,1176.2
2021-11-27,7.23,15.0,145,1050.2
2021-11-28,6.51,10.0,159,770.2
2021-11-29,7.51,10.7,147,749.4
2021-11-30,5.19,9.9,183,967.5
2021-12-01,7.06,7.5,145,523.5
2021-12-02,5.28,13.8,185,1357.0
2021-12-03,6.91,9.3,156,716.9
2021-12-04,6.82,9.6,151,735.4
2021-12-05,5.10,11.2,186,1095.4
2021-12-06,6.82,8.4,154,646.0
2021-12-07,6.66,11.6,155,895.8
2021-12-08,7.23,9.6,143,672.3
2021-12-09,7.60,10.1,149,708.5
2021-12-10,6.90,9.5,150,735.1
2021-12-11,6.50,8.9,151,689.0
2021-12-12,7.63,13.9,148,975.1
2021-12-13,5.55,11.6,177,1057.1
2021-12-14,6.20,9.0,168,752.8
2021-12-15,7.18,10.5,140,734.0
2021-12-16,6.26,8.0,163,672.8
2021-12-17,5.99,8.2,179,746.0
2021-12-18,6.69,11.0,155,848.2
2021-12-19,6.30,10.6,167,890.8
2021-12-20,6.38,10.5,168,881.5
2021-12-21,5.55,13.5,173,1231.9
2021-12-22,7.25,7.5,146,522.1
2021-12-23,7.42,11.3,143,791.7
2021-12-24,6.25,10.8,162,905.5
2021-12-25,5.38,10.5,182,1027.6
2021-12-26,7.54,11.0,147,767.1
2021-12-27,6.11,7.4,167,624.6
2021-12-28,7.02,8.9,145,621.9
2021-12-29,6.67,12.9,155,991.5
2021-12-30,6.10,8.2,165,687.5
2021-12-31,6.81,8.7,152,666.4
2022-01-01,5.99,11.9,178,1087.1
2022-01-02,5.62,8.8,172,798.3
2022-01-03,6.68,10.2,155,781.6
2022-01-04,6.06,9.3,164,782.5
2022-01-05,5.15,11.9,184,1167.3
2022-01-06,5.37,9.8,187,957.5
2022-01-07,5.39,9.5,184,932.1
2022-01-08,6.69,10.7,159,821.5
2022-01-09,5.66,8.6,171,781.1
2022-01-10,5.21,9.0,186,881.0
2022-01-11,6.00,9.9,178,902.0
2022-01-12,7.10,5.7,143,401.1
2022-01-13,5.66,9.3,179,844.0
2022-01-14,6.05,10.9,161,918.5
2022-01-15,7.20,11.6,148,811.4
2022-01-16,6.79,14.0,150,1081.5
2022-01-17,5.12,11.9,180,1169.0
2022-01-18,6.86,11.2,157,865.6
2022-01-19,5.18,11.8,187,1156.5
2022-01-20,7.97,7.1,146,498.2
2022-01-21,5.99,11.6,170,1051.6
2022-01-22,5.45,9.0,189,878.3
2022-01-23,6.37,13.4,167,1125.9
2022-01-24,5.77,11.1,171,1010.8
2022-01-25,7.13,11.2,142,786.4
2022-01-26,5.23,8.0,180,783.8
2022-01-27,6.27,13.1,161,1103.0
2022-01-28,5.32,10.4,184,1014.7
2022-01-29,7.16,14.1,140,985.0
2022-01-30,5.83,9.0,170,822.5
2022-01-31,5.05,9.4,185,923.1
2022-02-01,6.08,8.5,160,715.9
2022-02-02,6.56,10.6,154,817.6
2022-02-03,7.95,9.3,148,650.8
2022-02-04,5.25,9.2,189,901.9
2022-02-05,6.59,11.6,150,896.9
2022-02-06,6.10,7.4,162,621.2
2022-02-07,5.52,8.9,173,814.2
2022-02-08,5.18,11.4,180,1115.4
2022-02-09,7.63,8.9,146,624.3
2022-02-10,6.84,11.0,159,843.8
2022-02-11,6.54,11.2,154,862.4
2022-02-12,7.94,7.6,146,532.8
2022-02-13,5.89,9.5,172,868.5
2022-02-14,5.65,11.9,175,1079.5
2022-02-15,5.38,12.5,188,1229.7
2022-02-16,5.99,5.5,179,497.5
2022-02-17,6.09,9.2,160,776.0
2022-02-18,6.72,9.7,157,749.1
2022-02-19,5.94,12.3,174,1114.9
2022-02-20,6.08,13.5,167,1131.9
2022-02-21,6.95,9.2,152,707.8
2022-02-22,5.48,9.6,185,939.6
2022-02-23,6.70,6.6,154,506.7
2022-02-24,5.21,10.8,187,1058.0
2022-02-25,5.90,10.0,175,910.8
2022-02-26,6.63,11.9,159,916.7
2022-02-27,5.23,9.6,184,944.5
2022-02-28,5.71,9.1,178,824.0
2022-03-01,5.94,9.9,173,896.7
2022-03-02,6.00,8.9,175,806.8
2022-03-03,7.96,14.8,141,1037.1
2022-03-04,5.05,6.7,188,659.7
2022-03-05,5.93,9.9,173,903.0
2022-03-06,6.66,7.6,151,587.4
2022-03-07,5.08,9.8,186,958.1
2022-03-08,5.26,9.7,183,949.3
2022-03-09,5.76,10.8,178,987.0
2022-03-10,7.88,12.3,140,863.2
2022-03-11,6.65,7.3,157,564.5
2022-03-12,5.53,9.8,178,892.1
2022-03-13,5.31,7.7,185,756.3
2022-03-14,5.80,12.2,174,1111.0
2022-03-15,7.82,13.4,140,934.6
2022-03-16,5.56,7.4,177,674.0
2022-03-17,6.48,11.2,161,944.6
2022-03-18,5.05,11.9,181,1166.0
2022-03-19,7.40,7.4,147,519.9
2022-03-20,7.44,9.4,143,659.3
2022-03-21,7.02,9.8,141,685.6
2022-03-22,6.93,9.0,158,696.6
2022-03-23,5.79,8.1,179,734.9
2022-03-24,7.62,11.1,148,773.6
2022-03-25,7.48,8.2,144,573.3
2022-03-26,6.03,8.4,167,705.6
2022-03-27,6.39,8.6,162,721.1
2022-03-28,5.50,9.9,189,969.9
2022-03-29,5.88,10.1,170,922.2
2022-03-30,5.34,7.9,184,778.0
2022-03-31,6.88,9.2,155,705.1
2022-04-01,7.51,6.8,144,476.4
2022-04-02,6.00,8.7,165,729.1
2022-04-03,6.39,9.8,161,821.8
2022-04-04,6.79,7.2,154,557.4
2022-04-05,6.03,11.5,165,964.5
2022-04-06,6.43,11.6,164,971.9
2022-04-07,6.85,10.5,158,804.8
2022-04-08,6.61,11.0,154,850.4
2022-04-09,6.16,10.2,161,859.9
2022-04-10,5.89,9.7,170,881.5
2022-04-11,6.89,10.1,157,775.5
2022-04-12,5.79,9.1,174,828.7
2022-04-13,6.56,15.0,156,1157.3
2022-04-14,6.67,11.0,157,846.7
2022-04-15,6.07,11.3,167,948.9
2022-04-16,6.07,9.0,168,753.0
2022-04-17,5.32,14.1,189,1385.9
2022-04-18,6.40,14.4,166,1206.9
2022-04-19,7.07,9.6,146,670.2
2022-04-20,5.75,7.8,177,711.9
2022-04-21,6.19,8.6,166,722.4
2022-04-22,5.98,8.5,176,776.1
2022-04-23,6.65,9.6,153,736.5
2022-04-24,6.35,9.3,167,781.9
2022-04-25,6.40,11.8,164,994.3
2022-04-26,6.98,10.0,156,770.0
2022-04-27,6.72,8.8,159,681.0
2022-04-28,6.08,6.6,160,553.6
2022-04-29,5.97,10.9,178,990.0
2022-04-30,5.99,6.6,171,601.6
2022-05-01,6.68,9.1,150,700.3
2022-05-02,5.73,12.3,173,1122.9
2022-05-03,5.73,12.3,171,1116.9
2022-05-04,6.37,10.4,164,870.0
2022-05-05,5.48,12.6,186,1238.3
2022-05-06,6.30,7.7,160,644.2
2022-05-07,7.99,9.3,148,651.1
2022-05-08,6.86,11.2,159,860.5
2022-05-09,6.09,10.3,162,867.9
2022-05-10,7.72,9.9,145,693.6
2022-05-11,5.74,14.8,177,1350.8
2022-05-12,5.47,12.5,188,1225.4
2022-05-13,6.73,6.9,154,529.2
2022-05-14,6.35,12.1,161,1017.3
2022-05-15,7.20,7.9,148,553.1
2022-05-16,5.60,7.4,170,676.0
2022-05-17,6.03,11.8,163,994.6
2022-05-18,6.67,11.3,152,873.9
2022-05-19,6.54,11.0,150,846.7
2022-05-20,6.23,10.4,160,875.4
2022-05-21,5.41,13.0,186,1271.5
2022-05-22,5.39,7.2,189,705.2
2022-05-23,6.91,6.9,159,531.4
2022-05-24,6.65,12.5,153,964.2
2022-05-25,6.89,11.9,152,915.0
2022-05-26,6.09,7.5,164,629.7
2022-05-27,6.99,12.3,155,944.6
2022-05-28,7.60,11.4,142,800.2
2022-05-29,5.61,8.0,178,729.7
2022-05-30,5.21,9.7,186,949.8
2022-05-31,6.20,8.0,163,675.6
2022-06-01,5.44,12.2,180,1192.0
2022-06-02,5.31,10.3,187,1014.2
2022-06-03,5.92,8.7,174,791.1
2022-06-04,6.15,10.6,163,886.9
2022-06-05,7.70,8.4,141,590.4
2022-06-06,7.64,12.7,140,889.1
2022-06-07,5.78,11.5,172,1045.9
2022-06-08,6.11,9.1,161,762.7
2022-06-09,5.58,6.8,177,619.4
2022-06-10,5.21,10.2,181,1003.6
2022-06-11,6.61,15.8,151,1216.5
2022-06-12,6.31,8.7,162,734.8
2022-06-13,7.10,9.9,144,692.4
2022-06-14,6.44,8.1,164,680.2
2022-06-15,6.32,9.6,164,809.4
2022-06-16,5.92,10.6,176,968.5
2022-06-17,6.83,5.9,154,453.9
2022-06-18,6.23,11.7,160,982.2
2022-06-19,7.09,8.1,141,570.1
2022-06-20,5.46,11.7,182,1143.9
2022-06-21,7.62,11.7,146,820.4
2022-06-22,5.40,7.9,186,772.6
2022-06-23,7.29,8.5,142,595.7
2022-06-24,5.10,9.4,187,921.4
2022-06-25,5.39,9.7,188,949.9
2022-06-26,5.11,9.5,182,932.6
2022-06-27,7.21,8.6,148,602.8
2022-06-28,6.84,12.8,151,986.3
2022-06-29,5.16,7.6,180,743.6
2022-06-30,7.73,9.9,143,695.7
2022-07-01,6.80,12.8,156,987.2
2022-07-02,6.92,8.8,157,681.3
2022-07-03,5.24,6.9,188,681.0
2022-07-04,7.03,8.5,148,594.7
2022-07-05,6.74,12.3,150,949.7
2022-07-06,5.87,9.2,174,838.9
2022-07-07,5.94,5.6,172,505.3
2022-07-08,7.16,8.4,142,585.3
2022-07-09,7.19,10.1,140,704.2
2022-07-10,5.06,9.4,185,925.3
2022-07-11,5.23,11.0,182,1078.3
2022-07-12,7.08,8.8,142,612.7
2022-07-13,5.10,9.0,188,885.2
2022-07-14,6.24,10.8,160,904.5
2022-07-15,6.89,8.1,159,621.2
2022-07-16,5.40,10.0,184,979.6
2022-07-17,6.34,8.9,160,748.1
2022-07-18,6.94,12.9,154,994.1
2022-07-19,5.08,11.1,181,1091.9
2022-07-20,6.76,6.4,150,495.1
2022-07-21,5.66,9.6,176,875.0
2022-07-22,5.99,6.0,175,543.6
2022-07-23,6.70,6.8,155,520.8
2022-07-24,6.36,8.9,162,743.9
2022-07-25,5.14,10.5,189,1025.4
2022-07-26,5.45,11.1,187,1090.4
2022-07-27,6.53,7.6,155,586.8
2022-07-28,6.70,10.3,159,790.0
2022-07-29,5.50,10.3,177,936.7
2022-07-30,5.17,11.4,182,1118.1
2022-07-31,6.89,9.8,157,751.4
2022-08-01,6.98,10.7,151,823.2
2022-08-02,5.30,8.5,185,831.6
2022-08-03,6.56,10.9,151,836.7
2022-08-04,6.49,10.0,167,843.8
2022-08-05,6.20,11.6,163,975.6
2022-08-06,7.11,9.1,140,639.5
2022-08-07,6.90,13.2,152,1014.1
2022-08-08,7.08,12.4,149,871.3
2022-08-09,6.37,8.4,169,701.7
2022-08-10,6.93,8.6,159,663.9
2022-08-11,5.01,8.7,182,854.2
2022-08-12,6.98,10.0,150,771.9
2022-08-13,6.64,10.4,156,800.7
2022-08-14,5.61,10.0,176,914.3
2022-08-15,6.37,9.0,163,751.9
2022-08-16,6.98,10.6,151,819.7
2022-08-17,7.36,9.3,144,648.4
2022-08-18,5.37,6.5,180,634.4
2022-08-19,6.14,10.2,166,857.6
2022-08-20,6.47,6.2,169,521.7
2022-08-21,5.94,10.7,171,971.4
2022-08-22,6.30,12.2,165,1020.6
2022-08-23,5.62,9.8,176,891.7
2022-08-24,5.48,13.2,189,1296.7
2022-08-25,7.76,11.3,149,787.8
2022-08-26,6.94,9.3,150,714.1
2022-08-27,7.43,12.5,140,878.3
2022-08-28,5.51,10.9,179,993.6
2022-08-29,6.57,11.9,152,917.4
2022-08-30,6.01,9.4,163,787.7
2022-08-31,7.62,11.0,149,768.0
2022-09-01,6.62,9.7,151,744.0
2022-09-02,6.97,7.6,156,581.6
2022-09-03,5.50,10.7,178,973.8
2022-09-04,5.54,8.0,171,731.1
2022-09-05,5.99,10.3,170,938.9
2022-09-06,7.12,13.3,149,933.4
2022-09-07,5.85,6.7,175,611.0
2022-09-08,6.78,9.0,159,692.6
2022-09-09,6.77,6.5,158,497.3
2022-09-10,7.06,11.4,142,797.1
2022-09-11,5.25,14.8,184,1451.3
2022-09-12,5.37,11.9,186,1169.4
2022-09-13,7.74,11.2,149,784.5
2022-09-14,6.75,10.3,157,794.9
2022-09-15,5.09,16.1,184,1579.6
2022-09-16,5.20,6.8,184,661.6
2022-09-17,5.01,11.1,185,1089.8
2022-09-18,6.22,9.3,162,778.5
2022-09-19,6.75,10.4,153,800.2
2022-09-20,5.19,7.6,180,747.5
2022-09-21,7.12,13.0,148,908.3
2022-09-22,6.45,10.0,164,842.6
2022-09-23,7.81,7.4,149,515.4
2022-09-24,7.57,9.0,148,630.3
2022-09-25,5.24,9.4,182,922.9
2022-09-26,5.97,12.2,172,1111.8
2022-09-27,6.88,11.3,157,867.5
2022-09-28,6.16,9.9,167,832.0
2022-09-29,6.14,6.3,164,533.0
2022-09-30,5.34,10.0,184,979.4
2022-10-01,6.16,11.6,160,973.0
2022-10-02,5.46,7.8,189,766.0
2022-10-03,7.62,8.5,144,593.2
2022-10-04,7.68,12.6,141,879.2
2022-10-05,5.80,13.0,174,1179.1
2022-10-06,7.03,9.8,145,687.6
2022-10-07,7.27,8.8,143,617.8
2022-10-08,6.95,7.9,153,607.6
2022-10-09,5.87,6.9,178,625.2
2022-10-10,6.94,9.4,155,727.1
2022-10-11,7.63,13.1,146,916.4
2022-10-12,6.12,7.4,162,621.1
2022-10-13,6.50,12.1,169,1017.1
2022-10-14,5.74,10.2,173,931.3
2022-10-15,5.11,8.2,184,806.8
2022-10-16,5.84,9.8,177,887.8
2022-10-17,6.31,11.3,160,945.1
2022-10-18,5.24,7.7,184,753.6
2022-10-19,5.53,11.0,178,998.4
2022-10-20,6.98,10.2,157,782.6
2022-10-21,6.15,10.2,161,858.8
2022-10-22,5.79,9.1,174,828.3
2022-10-23,6.77,10.1,153,774.4
2022-10-24,7.08,12.6,147,880.7
2022-10-25,7.32,11.0,149,768.4
2022-10-26,6.06,10.6,163,894.5
2022-10-27,5.78,9.5,175,866.8
2022-10-28,5.40,5.9,181,580.9
2022-10-29,5.52,10.3,171,937.7
2022-10-30,7.56,11.8,149,823.6
2022-10-31,5.35,11.5,183,1126.3
2022-11-01,6.30,10.2,169,857.7
2022-11-02,6.82,11.3,151,868.4
2022-11-03,7.15,7.2,143,500.5
2022-11-04,6.99,10.5,153,805.6
2022-11-05,7.50,10.8,144,757.9
2022-11-06,5.77,14.4,178,1310.5
2022-11-07,5.34,10.7,180,1047.5
2022-11-08,6.43,7.3,165,611.8
2022-11-09,7.12,9.9,141,693.7
2022-11-10,6.71,10.5,159,807.3
2022-11-11,7.01,9.2,149,642.7
2022-11-12,7.36,8.0,149,562.7
2022-11-13,7.09,9.5,146,661.9
2022-11-14,6.99,12.1,154,934.8
2022-11-15,5.58,9.0,176,815.3
2022-11-16,5.90,10.3,172,937.0
2022-11-17,5.13,11.2,189,1099.0
2022-11-18,5.00,13.4,183,1317.7
2022-11-19,6.82,11.2,152,860.8
2022-11-20,6.70,7.8,155,597.4
2022-11-21,7.36,7.6,146,528.7
2022-11-22,5.29,7.0,186,683.0
2022-11-23,7.45,6.7,146,465.7
2022-11-24,6.96,7.2,158,557.8
2022-11-25,7.00,5.2,144,361.2
2022-11-26,5.12,10.4,184,1023.8
2022-11-27,7.65,13.1,149,917.7
2022-11-28,5.45,8.1,184,794.9
2022-11-29,6.07,10.8,160,904.9
2022-11-30,6.45,6.7,167,561.0
2022-12-01,6.12,8.8,163,739.8
2022-12-02,6.57,9.5,156,727.7
2022-12-03,7.21,12.5,148,872.1
2022-12-04,6.38,8.7,166,732.5
2022-12-05,5.70,8.4,171,761.6
2022-12-06,6.22,9.7,167,817.7
2022-12-07,5.18,9.1,187,892.7
2022-12-08,6.79,13.6,156,1048.2
2022-12-09,5.62,10.6,177,966.9
2022-12-10,6.78,9.1,151,700.0
2022-12-11,7.21,8.3,141,582.0
2022-12-12,6.08,10.6,168,893.7
2022-12-13,5.06,9.2,182,904.7
2022-12-14,6.66,11.6,158,894.7
2022-12-15,7.31,8.8,149,617.0
2022-12-16,5.17,8.4,187,823.6
2022-12-17,5.44,8.8,182,861.7
2022-12-18,5.33,9.7,181,954.5
2022-12-19,6.74,11.3,152,867.0
2022-12-20,6.59,5.9,156,457.4
2022-12-21,7.83,11.2,141,783.9
2022-12-22,6.86,9.7,157,749.2
2022-12-23,7.09,12.0,148,842.6
2022-12-24,6.41,6.7,162,559.6
2022-12-25,7.77,7.6,149,533.3
2022-12-26,5.89,8.7,170,788.6
2022-12-27,6.05,9.2,161,769.8
2022-12-28,6.00,9.6,173,875.5
2022-12-29,6.93,8.5,153,658.3
2022-12-30,5.79,10.1,171,915.0
2022-12-31,5.24,9.6,181,939.4
2023-01-01,6.67,9.9,156,760.2
2023-01-02,7.06,8.8,144,613.1
2023-01-03,7.12,7.5,146,522.1
2023-01-04,5.10,10.1,185,990.2
2023-01-05,6.26,10.2,160,858.2
2023-01-06,5.77,11.7,175,1065.3
2023-01-07,6.59,7.0,158,538.9
2023-01-08,7.82,14.4,143,1009.8
