date,pace,distance,heart_rate,calories
2021-03-26,7.57,6.9,139,483.2
2021-03-27,9.87,13.7,82,765.1
2021-03-28,7.52,8.8,122,614.6
2021-03-29,9.82,10.3,80,576.4
2021-03-30,5.59,7.3,165,663.0
2021-03-31,9.17,9.2,108,512.8
2021-04-01,7.52,10.7,132,752.5
2021-04-02,7.76,8.7,127,607.0
2021-04-03,5.86,11.4,165,1035.4
2021-04-04,9.17,11.4,97,635.8
2021-04-05,8.21,9.3,92,520.5
2021-04-06,8.64,7.0,96,394.4
2021-04-07,7.85,9.8,130,686.4
2021-04-08,6.16,8.5,154,711.0
2021-04-09,5.92,11.2,164,1022.3
2021-04-10,7.13,9.6,137,670.3
2021-04-11,8.55,7.4,111,411.9
2021-04-12,8.70,7.5,107,421.0
2021-04-13,5.93,10.8,166,982.6
2021-04-14,8.28,12.0,89,671.2
2021-04-15,3.69,9.3,188,1174.6
2021-04-16,9.74,8.0,93,448.7
2021-04-17,8.43,11.0,92,614.1
2021-04-18,9.80,10.4,116,583.9
2021-04-19,3.46,6.5,186,815.4
2021-04-20,5.78,12.3,167,1122.9
2021-04-21,3.31,10.0,182,1260.8
2021-04-22,6.15,12.4,154,1037.8
2021-04-23,6.38,12.2,152,1025.6
2021-04-24,4.16,8.1,189,904.2
2021-04-25,9.56,9.4,104,527.9
2021-04-26,8.81,12.8,115,715.4
2021-04-27,5.54,11.7,160,1067.6
2021-04-28,5.13,7.5,174,732.6
2021-04-29,9.61,10.4,81,582.7
2021-04-30,9.94,10.8,85,604.3
2021-05-01,8.10,12.5,119,700.9
2021-05-02,3.82,10.5,189,1322.4
2021-05-03,4.18,7.2,187,807.3
2021-05-04,6.54,8.4,145,644.1
2021-05-05,4.17,8.8,181,980.4
2021-05-06,9.74,7.1,105,394.9
2021-05-07,6.26,11.0,154,923.4
2021-05-08,7.74,12.0,132,838.1
2021-05-09,6.00,9.1,167,828.4
2021-05-10,7.01,8.6,126,601.0
2021-05-11,6.04,9.2,154,776.5
2021-05-12,7.05,12.0,126,841.5
2021-05-13,6.28,10.3,150,861.5
2021-05-14,6.70,9.0,141,693.5
2021-05-15,7.30,12.4,125,870.2
2021-05-16,6.84,10.5,145,804.7
2021-05-17,8.87,11.4,92,639.5
2021-05-18,8.87,9.4,114,524.5
2021-05-19,9.47,8.6,103,482.3
2021-05-20,3.94,8.0,182,1003.7
2021-05-21,9.37,10.6,84,592.8
2021-05-22,6.78,7.5,143,574.2
2021-05-23,5.82,10.0,167,913.7
2021-05-24,8.18,11.0,100,618.6
2021-05-25,7.25,7.6,125,532.1
2021-05-26,7.32,9.4,135,656.0
2021-05-27,6.06,9.3,157,784.6
2021-05-28,5.16,7.9,178,773.5
2021-05-29,9.02,10.8,85,606.3
2021-05-30,5.42,10.5,170,1028.3
2021-05-31,8.64,10.4,89,584.0
2021-06-01,7.00,13.1,141,1007.0
2021-06-02,6.16,8.5,152,717.4
2021-06-03,8.43,9.1,118,509.0
2021-06-04,5.39,12.7,170,1248.7
2021-06-05,5.34,11.6,171,1135.6
2021-06-06,5.84,11.6,162,1057.5
2021-06-07,7.65,10.3,127,719.6
2021-06-08,7.20,14.0,120,981.0
2021-06-09,7.44,5.7,133,399.6
2021-06-10,9.45,11.0,108,614.4
2021-06-11,7.19,9.5,127,663.6
2021-06-12,8.72,12.2,82,683.8
2021-06-13,5.03,11.7,177,1148.9
2021-06-14,6.15,10.0,153,835.8
2021-06-15,6.76,12.1,148,929.4
2021-06-16,5.16,13.4,170,1312.8
2021-06-17,5.50,7.3,169,662.3
2021-06-18,4.73,10.7,184,1202.6
2021-06-19,8.75,13.0,116,727.9
2021-06-20,8.27,9.8,118,546.1
2021-06-21,8.37,10.7,89,600.7
2021-06-22,8.18,9.9,100,551.6
2021-06-23,7.44,8.7,126,606.4
2021-06-24,3.24,9.3,189,1175.9
2021-06-25,6.01,7.7,157,643.5
2021-06-26,8.71,10.3,84,575.7
2021-06-27,7.84,12.0,134,841.4
2021-06-28,9.28,8.8,106,490.4
2021-06-29,9.60,7.1,89,400.2
2021-06-30,8.46,12.1,88,678.4
2021-07-01,7.98,10.0,121,700.5
2021-07-02,8.56,9.1,117,508.4
2021-07-03,5.47,10.7,176,1050.0
2021-07-04,6.35,9.6,155,807.9
2021-07-05,7.22,10.4,126,728.5
2021-07-06,8.13,10.3,107,574.9
2021-07-07,8.61,10.6,110,592.6
2021-07-08,9.44,10.2,117,571.4
2021-07-09,4.47,11.9,188,1331.7
2021-07-10,7.91,8.2,137,575.7
2021-07-11,8.16,11.8,117,659.6
2021-07-12,7.45,11.2,121,781.9
2021-07-13,9.39,9.8,117,549.8
2021-07-14,7.68,11.2,135,783.2
2021-07-15,7.06,7.2,123,503.7
2021-07-16,7.02,13.4,120,938.2
2021-07-17,6.22,11.5,155,963.7
2021-07-18,5.85,9.6,167,871.5
2021-07-19,6.41,11.2,154,944.1
2021-07-20,8.67,10.6,95,595.6
2021-07-21,8.23,11.8,100,663.5
2021-07-22,9.77,7.9,107,440.5
2021-07-23,7.36,9.3,126,650.8
2021-07-24,4.88,9.9,180,1113.5
2021-07-25,4.71,9.3,182,1037.1
2021-07-26,3.07,12.7,180,1599.3
2021-07-27,9.73,11.5,116,646.7
2021-07-28,8.17,11.0,93,615.9
2021-07-29,8.73,12.0,84,673.5
2021-07-30,5.58,6.6,166,601.0
2021-07-31,6.31,11.2,157,939.9
2021-08-01,9.81,8.1,96,455.2
2021-08-02,9.73,9.6,110,536.4
2021-08-03,5.63,9.2,168,839.9
2021-08-04,6.78,12.4,146,952.4
2021-08-05,7.35,9.9,128,691.4
2021-08-06,9.47,10.1,87,565.8
2021-08-07,4.94,13.7,188,1534.1
2021-08-08,8.67,7.0,112,390.0
2021-08-09,8.33,10.4,94,581.0
2021-08-10,8.96,12.6,80,706.4
2021-08-11,6.68,12.4,147,953.3
2021-08-12,8.77,11.6,86,650.1
2021-08-13,5.53,9.3,167,844.1
2021-08-14,9.50,9.6,112,538.7
2021-08-15,3.85,11.4,186,1437.5
2021-08-16,6.00,11.6,153,977.5
2021-08-17,6.41,10.4,159,872.6
2021-08-18,8.65,12.4,100,693.9
2021-08-19,6.67,13.7,142,1058.0
2021-08-20,8.77,7.9,81,440.4
2021-08-21,9.49,9.5,89,534.6
2021-08-22,8.73,7.9,117,443.8
2021-08-23,8.75,10.3,114,574.2
2021-08-24,9.03,11.4,116,638.2
2021-08-25,3.56,11.6,189,1462.2
2021-08-26,5.25,10.4,173,1023.3
2021-08-27,9.74,9.2,109,516.3
2021-08-28,9.83,11.6,107,648.8
2021-08-29,5.11,13.9,173,1361.2
2021-08-30,6.91,7.2,140,558.2
2021-08-31,4.46,6.2,187,694.9
2021-09-01,6.92,9.0,141,694.6
2021-09-02,5.98,7.6,163,689.6
2021-09-03,5.81,9.2,168,833.9
2021-09-04,6.41,8.6,156,722.9
2021-09-05,7.36,10.8,123,752.7
2021-09-06,9.90,9.1,101,512.2
2021-09-07,9.28,12.3,118,688.4
2021-09-08,7.01,9.1,134,636.0
2021-09-09,8.47,10.1,93,566.2
2021-09-10,6.49,11.6,153,974.7
2021-09-11,6.14,14.1,155,1181.4
2021-09-12,7.68,9.4,135,655.7
2021-09-13,9.39,10.3,116,576.8
2021-09-14,8.24,11.2,93,629.6
2021-09-15,3.52,10.7,182,1342.2
2021-09-16,7.08,7.6,132,533.1
2021-09-17,7.18,9.0,130,632.5
2021-09-18,5.60,8.3,169,750.8
2021-09-19,7.76,9.6,129,670.6
2021-09-20,7.59,9.7,133,679.6
2021-09-21,6.45,9.9,158,829.7
2021-09-22,5.04,8.6,171,847.2
2021-09-23,7.67,9.1,123,635.5
2021-09-24,9.77,14.6,80,815.5
2021-09-25,6.47,9.9,156,834.6
2021-09-26,5.62,11.8,168,1072.0
2021-09-27,8.30,10.5,108,585.9
2021-09-28,9.86,8.5,99,475.7
2021-09-29,8.65,13.0,98,730.4
2021-09-30,6.14,7.9,158,661.7
2021-10-01,7.86,10.0,120,699.3
2021-10-02,5.47,9.9,177,973.4
2021-10-03,5.38,11.0,178,1079.0
2021-10-04,7.78,9.8,123,682.9
2021-10-05,7.94,9.6,125,675.3
2021-10-06,6.18,12.2,153,1027.1
2021-10-07,6.35,10.9,152,917.2
2021-10-08,4.73,9.5,189,1067.8
2021-10-09,6.73,9.8,140,752.5
2021-10-10,5.13,8.5,177,835.5
2021-10-11,6.88,8.0,147,617.8
2021-10-12,6.64,12.5,143,964.7
2021-10-13,4.00,13.1,181,1655.4
2021-10-14,6.93,10.3,147,792.0
2021-10-15,9.62,10.4,110,581.6
2021-10-16,8.59,7.6,117,427.1
2021-10-17,9.94,9.6,91,538.8
2021-10-18,5.30,14.5,172,1418.4
2021-10-19,7.95,7.1,131,495.9
2021-10-20,7.79,10.2,130,712.4
2021-10-21,9.32,12.6,108,703.5
2021-10-22,6.37,6.0,157,505.1
2021-10-23,9.84,10.7,118,599.5
2021-10-24,6.29,5.2,158,435.0
2021-10-25,8.02,11.4,103,637.7
2021-10-26,6.40,10.2,150,859.3
2021-10-27,7.22,12.8,137,893.2
2021-10-28,7.38,11.9,132,835.9
2021-10-29,8.20,11.3,84,634.7
2021-10-30,9.46,9.3,102,520.5
2021-10-31,8.91,8.0,95,447.3
2021-11-01,5.72,8.8,164,797.2
2021-11-02,9.27,11.5,107,642.6
2021-11-03,9.31,6.1,103,342.8
2021-11-04,6.73,9.5,148,728.8
2021-11-05,6.65,10.0,148,773.3
2021-11-06,9.23,8.8,83,490.6
2021-11-07,5.69,14.2,169,1288.9
2021-11-08,3.60,8.2,185,1034.2
2021-11-09,9.69,9.4,84,526.3
2021-11-10,5.55,8.8,162,804.1
2021-11-11,5.26,9.1,175,889.1
2021-11-12,9.20,15.6,104,872.6
2021-11-13,9.64,10.5,85,585.4
2021-11-14,9.98,10.9,97,610.0
2021-11-15,9.15,13.3,90,742.4
2021-11-16,5.30,13.3,176,1306.7
2021-11-17,9.39,9.9,80,555.7
2021-11-18,5.93,8.9,168,811.6
2021-11-19,7.12,7.7,137,540.2
2021-11-20,6.95,10.1,146,778.3
2021-11-21,5.94,8.3,162,754.3
2021-11-22,9.08,8.6,107,480.9
2021-11-23,8.35,11.7,110,657.5
2021-11-24,7.84,9.8,136,684.1
2021-11-25,3.98,8.7,183,1093.2
2021-11-26,4.33,12.0,186,1344.2
2021-11-27,8.45,15.0,91,840.2
2021-11-28,7.03,10.0,123,700.2
2021-11-29,9.01,10.7,96,599.5
2021-11-30,5.19,9.9,176,967.5
2021-12-01,8.13,7.5,93,418.8
2021-12-02,5.28,13.8,179,1357.0
2021-12-03,9.66,9.3,115,521.4
2021-12-04,9.27,9.6,105,534.8
2021-12-05,3.40,11.2,181,1408.4
2021-12-06,9.30,8.4,112,469.8
2021-12-07,8.65,11.6,114,651.5
2021-12-08,8.45,9.6,88,537.9
2021-12-09,9.19,10.1,100,566.8
2021-12-10,9.59,9.5,102,534.6
2021-12-11,8.02,8.9,105,501.1
2021-12-12,9.26,13.9,99,780.1
2021-12-13,5.55,11.6,162,1057.1
2021-12-14,6.70,9.0,142,690.1
2021-12-15,8.36,10.5,81,587.2
2021-12-16,7.52,8.0,131,560.6
2021-12-17,5.99,8.2,167,746.0
2021-12-18,8.74,11.0,113,616.9
2021-12-19,6.80,10.6,140,816.6
2021-12-20,6.88,10.5,143,808.1
2021-12-21,6.05,13.5,154,1137.1
2021-12-22,8.49,7.5,94,417.6
2021-12-23,8.84,11.3,87,633.4
2021-12-24,7.51,10.8,130,754.6
2021-12-25,5.38,10.5,172,1027.6
2021-12-26,9.07,11.0,97,613.7
2021-12-27,7.22,7.4,139,520.5
2021-12-28,8.04,8.9,93,497.5
2021-12-29,8.68,12.9,113,721.1
2021-12-30,7.20,8.2,137,572.9
2021-12-31,9.22,8.7,107,484.7
2022-01-01,5.99,11.9,164,1087.1
2022-01-02,6.12,8.8,150,736.9
2022-01-03,8.70,10.2,114,568.5
2022-01-04,7.11,9.3,134,652.1
2022-01-05,5.15,11.9,177,1167.3
2022-01-06,4.49,9.8,185,1094.3
2022-01-07,5.39,9.5,178,932.1
2022-01-08,7.38,10.7,121,746.8
2022-01-09,6.16,8.6,150,721.0
2022-01-10,3.82,9.0,182,1132.7
2022-01-11,6.00,9.9,164,902.0
2022-01-12,8.20,5.7,88,320.9
2022-01-13,5.66,9.3,165,844.0
2022-01-14,7.10,10.9,127,765.4
2022-01-15,8.40,11.6,99,649.2
2022-01-16,9.15,14.0,103,786.6
2022-01-17,5.62,11.9,169,1085.5
2022-01-18,9.44,11.2,117,629.5
2022-01-19,3.72,11.8,184,1486.9
2022-01-20,9.93,7.1,93,398.6
2022-01-21,6.99,11.6,146,889.8
2022-01-22,4.79,9.0,188,1003.8
2022-01-23,6.87,13.4,140,1032.0
2022-01-24,6.77,11.1,148,855.3
2022-01-25,8.25,11.2,84,629.1
2022-01-26,5.73,8.0,169,727.8
2022-01-27,7.55,13.1,126,919.2
2022-01-28,5.32,10.4,178,1014.7
2022-01-29,8.32,14.1,81,788.0
2022-01-30,6.83,9.0,147,695.9
2022-01-31,5.05,9.4,179,923.1
2022-02-01,7.16,8.5,125,596.6
2022-02-02,8.25,10.6,112,594.6
2022-02-03,9.91,9.3,98,520.6
2022-02-04,3.99,9.2,189,1159.5
2022-02-05,8.37,11.6,102,652.3
2022-02-06,7.20,7.4,130,517.6
2022-02-07,6.02,8.9,152,751.6
2022-02-08,5.68,11.4,168,1035.8
2022-02-09,9.27,8.9,94,499.5
2022-02-10,7.68,11.0,122,767.0
2022-02-11,8.15,11.2,111,627.2
2022-02-12,9.88,7.6,94,426.2
2022-02-13,6.39,9.5,152,801.7
2022-02-14,6.15,11.9,157,996.5
2022-02-15,4.51,12.5,185,1405.4
2022-02-16,5.99,5.5,167,497.5
2022-02-17,7.18,9.2,125,646.7
2022-02-18,8.86,9.7,119,544.8
2022-02-19,6.44,12.3,156,1029.1
2022-02-20,6.58,13.5,141,1037.6
2022-02-21,9.81,9.2,107,514.7
2022-02-22,4.91,9.6,180,1073.8
2022-02-23,8.81,6.6,112,368.5
2022-02-24,3.85,10.8,183,1360.3
2022-02-25,6.40,10.0,157,840.7
2022-02-26,7.26,11.9,122,833.4
2022-02-27,5.23,9.6,178,944.5
2022-02-28,5.71,9.1,163,824.0
2022-03-01,6.44,9.9,154,827.7
2022-03-02,6.50,8.9,157,744.7
2022-03-03,9.92,14.8,82,829.7
2022-03-04,3.22,6.7,185,848.1
2022-03-05,6.43,9.9,154,833.5
2022-03-06,8.65,7.6,105,427.2
2022-03-07,3.31,9.8,182,1231.9
2022-03-08,5.26,9.7,176,949.3
2022-03-09,5.76,10.8,165,987.0
2022-03-10,9.75,12.3,81,690.5
2022-03-11,8.58,7.3,118,410.5
2022-03-12,5.53,9.8,163,892.1
2022-03-13,5.31,7.7,179,756.3
2022-03-14,6.30,12.2,156,1025.5
2022-03-15,9.64,13.4,81,747.7
2022-03-16,5.56,7.4,162,674.0
2022-03-17,7.96,11.2,128,787.1
2022-03-18,5.05,11.9,170,1166.0
2022-03-19,8.80,7.4,96,415.9
2022-03-20,8.88,9.4,87,527.5
2022-03-21,8.03,9.8,82,548.5
2022-03-22,7.86,9.0,120,633.2
2022-03-23,5.79,8.1,167,734.9
2022-03-24,9.24,11.1,99,618.9
2022-03-25,8.97,8.2,89,458.6
2022-03-26,7.06,8.4,139,588.0
2022-03-27,7.77,8.6,129,600.9
2022-03-28,4.99,9.9,189,1108.5
2022-03-29,6.88,10.1,147,780.4
2022-03-30,5.34,7.9,177,778.0
2022-03-31,9.50,9.2,113,512.8
2022-04-01,9.03,6.8,90,381.1
2022-04-02,7.01,8.7,135,607.6
2022-04-03,7.77,9.8,127,684.8
2022-04-04,9.14,7.2,112,405.4
2022-04-05,7.06,11.5,135,803.8
2022-04-06,7.85,11.6,134,809.9
2022-04-07,7.71,10.5,121,731.7
2022-04-08,8.43,11.0,112,618.5
2022-04-09,7.32,10.2,127,716.6
2022-04-10,6.89,9.7,147,745.9
2022-04-11,9.54,10.1,118,564.0
2022-04-12,6.29,9.1,154,765.0
2022-04-13,8.26,15.0,117,841.7
2022-04-14,8.66,11.0,118,615.8
2022-04-15,6.57,11.3,140,869.9
2022-04-16,6.57,9.0,142,690.2
2022-04-17,4.26,14.1,187,1583.8
2022-04-18,7.81,14.4,139,1005.8
2022-04-19,8.14,9.6,95,536.2
2022-04-20,5.75,7.8,163,711.9
2022-04-21,7.38,8.6,138,602.0
2022-04-22,6.48,8.5,159,716.4
2022-04-23,8.59,9.6,109,535.6
2022-04-24,6.85,9.3,140,716.7
2022-04-25,7.81,11.8,134,828.6
2022-04-26,9.94,10.0,117,560.0
2022-04-27,7.44,8.8,121,619.0
2022-04-28,7.16,6.6,124,461.3
2022-04-29,5.97,10.9,164,990.0
2022-04-30,6.99,6.6,149,509.0
2022-05-01,8.73,9.1,103,509.3
2022-05-02,6.23,12.3,154,1036.5
2022-05-03,6.73,12.3,149,945.1
2022-05-04,7.74,10.4,134,725.0
2022-05-05,4.91,12.6,181,1415.2
2022-05-06,7.61,7.7,124,536.8
2022-05-07,9.98,9.3,98,520.9
2022-05-08,7.73,11.2,122,782.2
2022-05-09,7.19,10.3,128,723.2
2022-05-10,9.45,9.9,93,554.9
2022-05-11,5.74,14.8,163,1350.8
2022-05-12,4.87,12.5,187,1400.4
2022-05-13,8.92,6.9,111,384.9
2022-05-14,7.70,12.1,126,847.8
2022-05-15,8.40,7.9,97,442.5
2022-05-16,6.60,7.4,148,572.0
2022-05-17,7.05,11.8,130,828.9
2022-05-18,8.67,11.3,107,635.6
2022-05-19,8.16,11.0,102,615.8
2022-05-20,7.47,10.4,125,729.5
2022-05-21,4.63,13.0,181,1453.2
2022-05-22,4.55,7.2,188,806.0
2022-05-23,7.81,6.9,123,483.1
2022-05-24,8.61,12.5,109,701.2
2022-05-25,9.54,11.9,107,665.5
2022-05-26,7.18,7.5,134,524.7
2022-05-27,9.95,12.3,113,687.0
2022-05-28,9.21,11.4,86,640.2
2022-05-29,5.61,8.0,164,729.7
2022-05-30,3.84,9.7,181,1221.2
2022-05-31,7.41,8.0,131,563.0
2022-06-01,5.94,12.2,169,1106.8
2022-06-02,4.26,10.3,184,1159.0
2022-06-03,6.42,8.7,155,730.2
2022-06-04,7.30,10.6,130,739.1
2022-06-05,9.40,8.4,82,472.3
2022-06-06,9.28,12.7,81,711.2
2022-06-07,6.28,11.5,151,965.5
2022-06-08,7.23,9.1,127,635.5
2022-06-09,5.58,6.8,162,619.4
2022-06-10,5.21,10.2,171,1003.6
2022-06-11,8.45,15.8,105,884.8
2022-06-12,7.61,8.7,130,612.4
2022-06-13,8.19,9.9,90,553.9
2022-06-14,7.87,8.1,133,566.9
2022-06-15,7.63,9.6,134,674.5
2022-06-16,5.92,10.6,161,968.5
2022-06-17,9.31,5.9,112,330.1
2022-06-18,7.45,11.7,124,818.5
2022-06-19,8.17,8.1,83,456.0
2022-06-20,5.46,11.7,173,1143.9
2022-06-21,9.24,11.7,95,656.3
2022-06-22,4.61,7.9,182,882.9
2022-06-23,8.57,8.5,84,476.5
2022-06-24,3.38,9.4,183,1184.6
2022-06-25,4.55,9.7,187,1085.6
2022-06-26,5.11,9.5,174,932.6
2022-06-27,8.41,8.6,99,482.2
2022-06-28,9.37,12.8,105,717.3
2022-06-29,5.16,7.6,170,743.6
2022-06-30,9.46,9.9,87,556.5
2022-07-01,9.20,12.8,115,718.0
2022-07-02,9.66,8.8,119,495.5
2022-07-03,3.94,6.9,186,875.6
2022-07-04,8.06,8.5,99,475.8
2022-07-05,8.94,12.3,102,690.7
2022-07-06,6.37,9.2,155,774.3
2022-07-07,6.44,5.6,150,466.5
2022-07-08,8.32,8.4,85,468.3
2022-07-09,8.38,10.1,80,563.4
2022-07-10,5.06,9.4,179,925.3
2022-07-11,5.23,11.0,172,1078.3
2022-07-12,8.15,8.8,85,490.2
2022-07-13,3.40,9.0,186,1138.2
2022-07-14,7.49,10.8,124,753.8
2022-07-15,7.77,8.1,123,564.7
2022-07-16,5.40,10.0,177,979.6
2022-07-17,7.69,8.9,126,623.4
2022-07-18,9.75,12.9,111,722.9
2022-07-19,5.08,11.1,171,1091.9
2022-07-20,9.05,6.4,102,360.1
2022-07-21,5.66,9.6,160,875.0
2022-07-22,6.49,6.0,158,501.8
2022-07-23,8.80,6.8,114,378.8
2022-07-24,7.72,8.9,129,619.9
2022-07-25,3.57,10.5,188,1318.4
2022-07-26,4.79,11.1,184,1246.2
2022-07-27,8.13,7.6,114,426.8
2022-07-28,7.39,10.3,123,718.1
2022-07-29,5.50,10.3,163,936.7
2022-07-30,5.17,11.4,173,1118.1
2022-07-31,9.57,9.8,119,546.5
2022-08-01,9.92,10.7,104,598.7
2022-08-02,5.30,8.5,179,831.6
2022-08-03,8.24,10.9,105,608.5
2022-08-04,6.99,10.0,140,773.5
2022-08-05,7.40,11.6,131,813.0
2022-08-06,8.21,9.1,80,511.6
2022-08-07,9.60,13.2,108,737.5
2022-08-08,8.17,12.4,101,697.1
2022-08-09,6.87,8.4,144,643.3
2022-08-10,7.87,8.6,121,603.5
2022-08-11,5.01,8.7,172,854.2
2022-08-12,9.92,10.0,103,561.4
2022-08-13,8.58,10.4,116,582.3
2022-08-14,5.61,10.0,160,914.3
2022-08-15,7.75,9.0,131,626.6
2022-08-16,9.92,10.6,104,596.2
2022-08-17,8.71,9.3,89,518.8
2022-08-18,5.87,6.5,168,589.1
2022-08-19,7.28,10.2,137,714.7
2022-08-20,6.97,6.2,145,478.2
2022-08-21,6.94,10.7,149,821.9
2022-08-22,7.60,12.2,136,850.5
2022-08-23,6.12,9.8,159,823.1
2022-08-24,4.92,13.2,188,1481.9
2022-08-25,9.52,11.3,100,630.3
2022-08-26,9.76,9.3,102,519.3
2022-08-27,8.86,12.5,81,702.6
2022-08-28,5.51,10.9,167,993.6
2022-08-29,8.27,11.9,106,667.2
2022-08-30,7.02,9.4,132,656.4
2022-08-31,9.25,11.0,101,614.4
2022-09-01,8.49,9.7,106,541.1
2022-09-02,9.87,7.6,115,423.0
2022-09-03,5.50,10.7,164,973.8
2022-09-04,6.04,8.0,150,674.8
2022-09-05,6.99,10.3,146,794.5
2022-09-06,8.25,13.3,100,746.7
2022-09-07,6.35,6.7,158,564.0
2022-09-08,7.56,9.0,123,629.6
2022-09-09,9.09,6.5,119,361.7
2022-09-10,8.13,11.4,85,637.7
2022-09-11,5.25,14.8,178,1451.3
2022-09-12,4.49,11.9,181,1336.5
2022-09-13,9.48,11.2,100,627.6
2022-09-14,9.01,10.3,118,578.1
2022-09-15,5.09,16.1,178,1579.6
2022-09-16,5.20,6.8,178,661.6
2022-09-17,5.01,11.1,179,1089.8
2022-09-18,7.44,9.3,129,648.7
2022-09-19,9.00,10.4,108,582.0
2022-09-20,5.69,7.6,169,694.1
2022-09-21,8.25,13.0,99,726.6
2022-09-22,7.91,10.0,133,702.2
2022-09-23,9.62,7.4,101,412.3
2022-09-24,9.15,9.0,98,504.2
2022-09-25,5.24,9.4,174,922.9
2022-09-26,6.47,12.2,152,1026.3
2022-09-27,9.51,11.3,118,630.9
2022-09-28,6.66,9.9,140,762.7
2022-09-29,7.28,6.3,134,444.2
2022-09-30,5.34,10.0,178,979.4
2022-10-01,7.33,11.6,124,810.8
2022-10-02,4.82,7.8,189,875.5
2022-10-03,9.25,8.5,90,474.6
2022-10-04,9.36,12.6,83,703.3
2022-10-05,6.30,13.0,156,1088.4
2022-10-06,8.06,9.8,91,550.1
2022-10-07,8.55,8.8,87,494.3
2022-10-08,9.81,7.9,109,441.9
2022-10-09,5.87,6.9,165,625.2
2022-10-10,9.77,9.4,115,528.8
2022-10-11,9.25,13.1,95,733.2
2022-10-12,7.24,7.4,128,517.6
2022-10-13,7.00,12.1,144,932.3
2022-10-14,6.24,10.2,154,859.7
2022-10-15,5.11,8.2,178,806.8
2022-10-16,5.84,9.8,161,887.8
2022-10-17,7.61,11.3,126,787.6
2022-10-18,5.24,7.7,177,753.6
2022-10-19,5.53,11.0,165,998.4
2022-10-20,9.92,10.2,119,569.1
2022-10-21,7.31,10.2,126,715.7
2022-10-22,6.29,9.1,155,764.6
2022-10-23,9.08,10.1,110,563.2
2022-10-24,8.17,12.6,97,704.6
2022-10-25,8.65,11.0,100,614.8
2022-10-26,7.12,10.6,131,745.4
2022-10-27,6.28,9.5,157,800.2
2022-10-28,5.40,5.9,171,580.9
2022-10-29,6.52,10.3,149,793.4
2022-10-30,9.13,11.8,100,658.9
2022-10-31,5.35,11.5,176,1126.3
2022-11-01,6.80,10.2,144,786.2
2022-11-02,9.27,11.3,106,631.5
2022-11-03,8.31,7.2,87,400.4
2022-11-04,9.98,10.5,109,585.9
2022-11-05,8.99,10.8,89,606.3
2022-11-06,5.77,14.4,163,1310.5
2022-11-07,5.84,10.7,169,972.7
2022-11-08,7.86,7.3,135,509.8
2022-11-09,8.24,9.9,84,554.9
2022-11-10,7.41,10.5,123,733.9
2022-11-11,8.02,9.2,100,514.2
2022-11-12,8.71,8.0,100,450.1
2022-11-13,8.18,9.5,93,529.5
2022-11-14,9.96,12.1,112,679.8
2022-11-15,5.58,9.0,160,815.3
2022-11-16,6.40,10.3,151,864.9
2022-11-17,3.52,11.2,189,1413.1
2022-11-18,5.00,13.4,175,1317.7
2022-11-19,9.29,11.2,107,626.0
2022-11-20,8.79,7.8,115,434.5
2022-11-21,8.72,7.6,95,423.0
2022-11-22,4.17,7.0,181,780.6
2022-11-23,8.91,6.7,94,372.5
2022-11-24,7.91,7.2,120,507.1
2022-11-25,8.00,5.2,89,289.0
2022-11-26,5.12,10.4,177,1023.8
2022-11-27,9.31,13.1,100,734.1
2022-11-28,5.45,8.1,177,794.9
2022-11-29,7.14,10.8,125,754.1
2022-11-30,6.95,6.7,141,514.2
2022-12-01,7.24,8.8,130,616.5
2022-12-02,8.26,9.5,115,529.2
2022-12-03,8.41,12.5,99,697.7
2022-12-04,7.77,8.7,138,610.4
2022-12-05,6.70,8.4,149,644.5
2022-12-06,6.72,9.7,140,749.5
2022-12-07,3.71,9.1,183,1147.8
2022-12-08,9.16,13.6,116,762.3
2022-12-09,5.62,10.6,162,966.9
2022-12-10,9.10,9.1,106,509.1
2022-12-11,8.42,8.3,84,465.6
2022-12-12,6.58,10.6,141,819.2
2022-12-13,5.06,9.2,173,904.7
2022-12-14,7.32,11.6,120,813.4
2022-12-15,8.63,8.8,101,493.6
2022-12-16,3.67,8.4,183,1058.9
2022-12-17,5.44,8.8,172,861.7
2022-12-18,5.33,9.7,171,954.5
2022-12-19,8.96,11.3,108,630.6
2022-12-20,8.38,5.9,115,332.7
2022-12-21,9.66,11.2,82,627.2
2022-12-22,9.45,9.7,119,544.9
2022-12-23,8.17,12.0,99,674.1
2022-12-24,7.81,6.7,129,466.3
2022-12-25,9.54,7.6,101,426.6
2022-12-26,6.89,8.7,146,667.2
2022-12-27,7.11,9.2,127,641.5
2022-12-28,6.50,9.6,154,808.2
2022-12-29,9.70,8.5,110,478.8
2022-12-30,6.79,10.1,148,774.2
2022-12-31,5.24,9.6,171,939.4
2023-01-01,8.67,9.9,115,552.9
2023-01-02,8.13,8.8,90,490.5
2023-01-03,8.24,7.5,94,417.7
2023-01-04,3.40,10.1,180,1273.2
2023-01-05,7.53,10.2,124,715.2
2023-01-06,6.27,11.7,158,983.4
2023-01-07,8.34,7.0,119,391.9
2023-01-08,9.63,14.4,88,807.8
2023-01-09,7.02,7.3,126,512.9
2023-01-10,7.22,10.5,128,735.2
2023-01-11,5.35,9.4,174,922.8
2023-01-12,9.83,9.9,93,553.0
2023-01-13,6.99,5.4,141,418.6
2023-01-14,7.34,11.0,133,770.2
